0f000f000f000900e9c4e9cee9ee6d6a6ffa27ce23ce2182218221ee21ce21c4001000300030003098339c33bcb7b4b6b4b6be349f3485348534bdf49ce498248000c000c000c000c36ec3eec3fec1b6c1b2c3b2c7b2c6b2c6b2c7e2c3e203420090009000f000f05cf07c60fe60f660f760f760f7e0f7f0f7f0f69094909490,Presents from X
1f003f003f002300233c233e333e3f203f303b3c3b3c33663366737e637c435c000700070002000042c266e766f76677666776e736c73c873c071cf71cf70ce60000000000000000e170f3fdf3fd38c030c0f3f9e3f9c3d983cdfbf9fbf960700020002000300070c870f871fc719c319c319c319c339c739d739de399c399c1,Ravissant
0f003f003f0033002300233c333c33343f203f383b3c332e33263372637e637c0006000700030000000042e366e76667667766f736e73ee33e033c333cf31cf30000000000000000000072f9f3f9b3f938c0f1f0f1f0e3f983cd9bcdfbfdfbf900000020003000300070f8f1fcf1bc719c719c319c319c339c731d730de30de3,Ravissant
c000e000ff1fff3ffe3f70003800fc1ffc1ffe1f1f181e181818381cf81ff81ffe3ffe3f06300630f633f6333633363336333633f633f63306300630fe3ffe3f1c3c1c3c1c3c1c3c1c1c1c1c1e1c5e1cfe1cfc1c7c1e180e000e000e000f0007c006c0060000000000000000000007c007c000000000000000000000c006c006,右回り
7ffe7ffe080008007f7c5b7c7f445f4c4f7c7f7c7f303e103f946b96499e081018001900190018001800180018f018f398f3d803f801f800f8007900390000000080c087c08fc0cf00c600860786078707878087808fc0cdc0dde018601800003c003d0027003f003f0001007f003f803f803f007f003f003f003e007e003c10,東京レース場
08107ffe1cfc3e007f007f7c497c7f44487c7e7c3e103e103e966b96491a08100000190019001900180018c018f018f398f3d8f3f801f80078003800180000000080c087c08fc08f0086078607860786078380878087c0cfe0cce018601800003d183d003d003f003f003f0001007f801f007f007f003f003e003f003c003410,東京レース場
0487c4ff007f007f80ff80ff9fff9ee79ce798ff98e798ff18003c00fcffecff81ff83ff00fe00fe81ff81ff81ff01fc01fcc1ff818081988019c039c7f987f87f007f007f000f007f007f007f003f10ff10ff01c30043007e00ff00ff01df00f803f0010000000000000000000000c000c00000000000000000000000000000,道悪
0081ccffeeff003e003e80ff80e79fff9e87988798ff18ff3cfffeeffeff06f8000083ff07fc80ff80ff81ff81ff01fe81ff81ff01c0819f819f833983f801e00000ff017f007f00ff00ff007f000f007f00ff0037007700ff00ff00df010000e000e0000000000000000000000000c000c000c0000000000000000000000000,道悪
f0c0f0c0f8cff80fe007c003f003fc0fffcfffcff0c0f0e0f0f0f0f0f0f0f000ff03ff0fff0fff0fcf0fcf0fcf0fcf0fc30fc30fc303c303e103f003f003c00000c0f8fff8ff00000000f8fffcff7cfe7cfe7cf87cfc7cfe7ce03fe008ff00000330ff3fff3f00000000ff07ff07ff070f06031e3f3e7f3e7f3e7ffeff1f0000,初嵐
08207ffc1cfc1c001c007ffc49fc7f8c49fc7efc3e203e207eaceb2c4934083000003300330033003100310031c031e631e631c7b007f103f101f300310000000000003f003f003f003800180f181f181f1c0f1c003e003f8077806380610000f481b401f401fe01fe01fe010400fc037400fc03fe03fe01fe01f801f0018081,東京レース場
8801be018e01ae85fec7fec7fe47de439e41fe03fe03ff03ef026c020c000c00060006000efc7ffc7ffc7f0060006000707070f030e038c03cc01ec00e80000000c100e18fef8f6f8f6f0eed066d07e507e703e701e701f701bf03ff037d00300000070007000700070007000700070007800380030003000300070007000000,秋ウマ娘
cf00df00cfe0d6e2ffe2ff62ff23e623ce20df01cf01ef012503240324020400060006e07ffc7ffc7ffc70007000703030f038f03ce01cc01ec00e800e00000000c10fe18f6f8f2f0f6f06ed066d07e503e701e701e701a781ff83ff037100000100070007000700070007001780178007000700070007000300030003000000,秋ウマ娘
c000e000ff3fff3fff3f70003000f81ffc1f1e1c1e181e181818181cf81ff81f0000fe3f3e3f06300630f63b3633363332333233f23b063006303e3ffe3f023800000c381c3c1c3c1c3c1e1c1e1c1e1cfc1cfc1e7c1e181e000e000f000f000600030003000000000000000000c000c000c000c0000000000000000000000000,右回り
8101e3ffe3ffc03f801f80ffc7f7cff7ceffccffccc1ccff0c000e00ffffcfffc0ffc1ff00ff00ffc0ffc0ffc0ff00fc00fcc0ffc0ff40ccc01cc01dc01c41fc7f007f007f000f007f007f007f003f10ff10ff01ff0063006600ff00ff015f0000000000000000000000000000c000c000c000c0000000000000000000000000,道悪
f000fcfffc1ff80fc00fc003f003f887fecfffcff0cff0c0f0e0f0f8f0f8f030ff0fff0fff0fcf0fcf0fcf0fcf0fcf0fc707c303c303c303c303e103f003f0007cc0fcff00000000f8fffcff7cc07cfc7cfc7cf87cfe7cfe7cfe1ce008e000fe031eff1f00000000ff07ff07ff07ff07070703063f1e7f1e7f1e7f3e7ffc7ff0,初嵐
f000f0c3f8c7f88fc00fc003f003f807fe0fffcfffcff0c0f0e0f0f8f0f8f0f0ff03ff0fff0fcf0fcf0fcf0fcf0fcf0fc70fc30fc303c303c303e103f003f00378c0f8fff8fff0ff0000f8fff8ff78fe78f878f878fc78fe78fe78e038c008fc0310ff1fff1fff0f0000ff07ff07ff07070703063f1e7f1e7f1e7f3e7ffeff1f,初嵐
cf00df00dfe0ffe0ffe2ff22ff23cf20cf20cf20ff01ef036703340334032402060006fc7ffc7ffc7f0060007000701070f030f038f01ce01cc00ec00680060000e10fe38f678f6f0cef06ed062d07e783e783e701e701a701af81ff817f0130030b07090700070007000700030013801380030003000700070007000709030b,秋ウマ娘
fc01fe01ffe1cfe1fee07860ff23ff239f233022f00060003c00fc00fc01e001060006fc7ffc7ffc7f0060007000701070f030f038f01ce01cc00ec00680060000e10fe38f678f6f0cef06ed062d07e783e783e701e701a701af81ff817f0130030b07090700070007000700030013801380030003000700070007000709030b,冬ウマ娘
8001c001ffffffffffffe0007000f87ffc7f3e783e703e6038703878f87ff87f0000f8fff8fb3810381fb8bfb839b8399839983998bf181f3810f8fbf8ff188000008301870187018701c701e701c703c71f879f878f0787078007c007c0078000e00fc00f000f000f0007000700070007000700070003000300030003c000e0,右回り
1c00fc01ffe1dfe1ffe1f860fc61ff6317637800600048007c00fc00e0018000060006fc7ffc7ffc7ffc70006000703030f038f03ce01cc01ec00e800680000000c10ee18fef8f6f0f6f06ed066d07e503e703e701e701a781ff83ff037900000006030603000300030007001780178007000700070007000300030003000000,冬ウマ娘
c640c640dee0ffe0ffe0f360f7e0ffe1dde3dc73cc63ce41cf40c7408340804004003ed83fec7fecfee4f6c0ff18fbdc1ace7e0cffcc3cec186c186c184c08080f381dff1cce18ff1cff1f0000ff0f830f830eff1f701e270c6f06ff06fc04000006030603000300030003001380338013800300030003000300070007000000,外枠得意
00818cc1bcc1bcc1bec1e6c1e6c1e7c1fec3bcc7b8e798c79cc38ec186c182c100000cd83fd83fcc7fccede0e7f8771c77dc3accfe0cfeccfecc304c304c304c00001fff1cee1fee1fef1cff1f0000830fff0f831eff1f701f600e7f06fd06380000030003000106030603000300138033801380030003000300070007000300,外枠得意
4000ff0fff0f60006000fb0f1b0efb0f1b0cfb0f1b0cfb0ff3870380ff8fff1f0004831fc33fef31ef31ef3fef11ff1f1f1eff1ffe1ffe1fff1ff71fe61726070000007fff7f7f0f3e078c078c7f8c7fcc73cc610c303c303e303f38063f000f0000f00ff83f807f807ffe7ffeffc007f87ffc7f3c70787878783870f87ff87f,直線巧者
0000f003fe0f1f1f0f3f1f1ffc0fe001e001ff1fff1fee00ee00ff1cff18f11004000c119e31fe31fc01180e1c1fcc3bfe73ff3ffe3f9c3b8c338c3b8c3f8c1f00080cf83c383c3c3c7f1cff9ce3fcfffce3fcff181e381efafffaff1a181818000000000006000e007f80ffc0ffe0f3f071f03e603e003e003c003800000000,余裕綽々
ff0fff0f60006000fb0f3b0efb0f1b0c1b0cfb0f1b0cfb8f03800380f787ff1f823fc33fcb304f30cf3f6730ff1f1f1f1f1fff1ffe1fdf1ff71ff61fe6132603000000000000000000000000fe7ffe7ffe7f0000000000000000000000000000f07ffc7f3c003c00fc1f0000fc3ff83ff83fb833f833f031f071f0f33cf71c64,直線一気
1e06c03fe03ffe3f3f06803f9e3f000000009e1f803f9e39bf31bf31bf3fbf3f000c180ef80ff80ff81f9c3f9e33fe73f661f361f360e6307e387e3c3e3e380cfc7ffcff0ce00ce0fc7ff01f701cf83efc7ff8ff0070f033f837f83ff83ff83f70e070e070e070e07060706078607862f863f073f071603800380038003c001c,詰め寄り
0e06de3fc03f0f0f0f0600069e3f001f1e009e1f801f9f3bbf31bf39bf3f9e390000080cf80ff80ff81f9c3fbe33fe63f261f361e370e730fe387e3e3c1e00068007fc7f0ce0fc7ff83ff03ff01ff838fcff0077f033f833f837f83ff83f0010000070e070e070e070e0706078607860f073f073e079e0780038003c00380018,詰め寄り
10783ffe1e781c783cfc7efe3e001eff3e87fe8f7eff3ec71cc718ff98cf988100f701f780cf808f80cf81ff80ff819f839fc7f7c7f707c7038703c703f701f7ff81ffc107e00f60ff61ffe1f7c07f0077e077e0ffe0ffe07fe077e0ffc1ff010702ffffff7ffe19fe19ff3fff3ff001ff3ff83df83dfc1df71f633c60306000,積極策
e000e000e000e000e000e001e01fe01fe000e000e000e000e001f003ff3fde3fbc0ffe1f0e1cfe1ffe1f1e1cfe1ff000fe063806fe3ffe3ffe1f1c060e0600061800fc3f1e00fe0ffe1ff61f0200fe1fcc19fc19fc19f819f819fc3b0e710220000cfcfff87f803780379c7ffc7fe84700009834dc35dcb5ccf46cf46cf40064,上昇気流
e000e000e000e000e000e01fe01fe01fe000e000e000e000e000ff3fff3fff3ffe1f0e1cfe1ffe1f0e1cfe1ff000fc06fc063e063806ff3f3c0e3c0e1e060e06f83ffe3f1e001e00fe0f0000fe1ffc1ffc1fcc19fc18f818f838f8399e7b0e320c1ffcff98f780638063ec7fecff00600000c035d835dc35dcb5ccf46ef42474,上昇気流
8001c003e007ffffffff87e1c7e3e7e7e7effffc3ff80ff007e007e007f007f0007c003ec0ffc0ffc0ff001f001c001ee0fff0ffc0ff000f800fc007c003c0030ee03ee07fe07fe07fe01ee00ee00fe01fe0ffe17fe01ee00ee00ee00ee00ee0ff3fff1fff1fbe3b1c3100000000ff7fff7fff33ff00ff0fff1ff80ff807ffff,内弁慶
003fffffffffe07fc03fe0fff8fffeffffffffff7ff03cf03cf03cf038f030300000ff0fff0fff07000000000000ff01ff03ff03f003f003fc03fc017c007000ffffffff00fe00fe00fe803fe0fff0fffc1fff07f80780078007800f80ff80ffffffffff0000000000000000ff1fff3fff3f003e003e003e003e003fff1fff0f,布石
189818bcfffcffe4fffc99bc9998999099bcffbcff9c989c189c18bc189c1800c768e779c079c03fe03fe73fe73fe63f863ce739e17be03be03be77b673900083000fe9338f8faf1fab1bab1faf18a71faf18af1faf902f802b806a0fea300200f0c1f001f001f001f001f001f005e801f001f001f000f001f001f0007000200,中距離直線
e240f740f66c42fc66fc67fcff2cff087798279877d876d826186610ff10f210200020e020e2f8e2f907fd06b106b106b1069984998098c0d8e0d860e870e8200000c31fc71fc71f07000300c33fc33fc33f0306070207030e038e038c038801000000fe04fe25fe6fc02dc02de03d603d6031603870183018381c380c1c0c0c,軽やかステップ
000083e1c3e3c3e1c301c301c301c301c301c201e000e08060e070e070f0306000601f601ff01ff81cf80c1c0c1c0cfc0ee41fe01f803f8079c071f070f04070000000000f001f001f001e008eff8eff8fff07f8070003000300010000000000800180018001800180018003831f837f83ff83f980c180018001800180010001,リスタート
30003640fe61fe63ff6133c073e0ff63ff736c604c604c424643c743c343c04100807efc7efc00e000e000ecff6cfeec306c30ec30ec30ec30ec380c1cfc0cfc00c11fe10f3f017f01730f330cf70fff0ccf0eff0cff8eff80fb00fb0ffa0fc20006070607000700070007000700030013801780070003000300070006000000,先行直線
0000f83cfe3c7f38372032b0f2b8f2fc92f4d292c69246de47de674c604c2040300030f038f038e3b8039903198119819981f9c1e9c3e9e3a873e031e03180010000c307c30fc38f0380c19fe19fe19f010301030303830186018601c40080000000007f00ff36ff367f356035603d601930183018380c380c1c0c1c040c0000,巧みなステップ
0001ffffffff80078007e3f373e0f3ff73e073e0f3f0f3f003000700ffffffff0000c1f3807b007980f8c0ffc0ff80ff00f880fb80fbc0fbc0fbc0f9c07900787fe07fe078e07fe07fe0ffe0ffe1ffe17fe070e07fe07fe07fe07820782070200700ff3fff3ff73fc31fc11ff1ff6730071fff3fff1fff0ff80ff8fff0ff0006,直滑降
220467066e06ff0fff0fff0f030c6000ff8fff1ffc03fe076f0f671e630c60000806ff0ff001f001f001f001ff0ffe0fff1f0f3f0e0e1e0ffe0ffe1fff1f0f18062c0e7efe7f1e0e1c0e8c7fcc7ffe7ffe7fff7fde7f867f867f867c063c061408080c3e3c77fcf3fcf33c7f3c7e3c007c00f83fb87ffe73fe63da679a7f183e,栄養補給
66066606fe0ffe0fff0f630c6108ff0fff0fff9ffc03fc03670e670e671c61081c0fff0fe001e001fc0ffe1fff1ffe1ffe1fef1fff1f0e0e1e0ffe0ffe1f3f3f066c8e7f9e7f9c3f1c0e8c3f8c3fdc3ffe3fff7ffe7fce3f863f863e063c063c081c0c3e1c3ffe739ce31c7f3c3c7c007c007c00187f3a67fe63fe73d87fd87f,栄養補給
1870187318771cf79eff9f7f1e771c77187718f738777c773e07060700ff00ff80ff80ff80e387e387ff87ff87e187f183f981f9811980f98301870387ff87ffff01ff01e001e001ff01cf81c0e1c3e1c7e1c771c771c7e1c0e1e0e1ffe1ff01000e030f8f0fff0fff3fc73fc731fee1fce07ce07ce038703f381f3c0f3f0f0e,地固め
0000ffc3ffc303c303c3ffc3ffc373c0fb40fb40b340b3409b469bc79f07890700807fc0ffc0e0c0e0c07fc07fc07fc01ec07fc01fc0ffc0ffc0ffc07cfc78fc000001180118011c01ff81ff1fff1fcc01ce01c601c601c601c701e33ff33f73000084e1c0e1c6e1c6e1ce61ce61ce61ce67ce67c46780730070007000700070,尻尾上がり
f03cff3c3f30362032b0f2b0f2fcf2fcd2fc82d4429a469a47dc47dc604c2048300030e038f3b8e3b90319011981198199c1d9c1e9c3e8e3ac63e473e031c001c00fc30fc30f030003800380e19fe19fe19f03038303870386018601c4008000004000ff02ff36ff3560356035603f601d30183018301c180c1c0c0c0c0c0000,巧みなステップ
000077066606ff0fff0fff0f030c6000ff0fff9ffc03fc076e07670e630c61080000fe07fe0ff001f001fe0fff1fff1ffe1f8f1fff0f3e0f3e0ffe1fff1f1f3e04000e049e3f9e7f1c0f1c0fcc7fee7ffe7fff7ffe7fce7f8e7f863c063c063c00000c1c3c7efc77fc639ce31c7f3c187c00fc4fb87f3877fa63fa639a7f987f,栄養補給
30007680fec3fec7ff8373007380ffc7ffe7dcc0c880cc84ce8ec687c787c0810000f9f1f9f1f0e000200130ffb3f9b3c1b0c1b0c1b0c1b0c1b0e17079f039f00400ff887ff80ff80fb87f9861b87ff8617873f8737077fc00dc00d47fd07f100cc07f007f007f007f007f007f003f003e007f003f003f003f003f004f000cc0,先行直線
76407764766c42fc67fc67beff3edf180798279877d8765826106f10ff10f210300030e030f378e3fd03fd02f182918291c299c299c098e0c860e870e830e800c00fc30fc30fc30f03800180e19fe19fe18f03030303870386018601c4008000004000ff02ff36ff3560356035603f601d30183018301c180c1c0c0c0c0c0000,軽やかステップ
18bc18bc18fcfffcfffc99bc99989998999899bcffbcff9c189c18bc18bc189ce72be73bc039c03de03fe73fe73fe63fc639c738c73bc03ae03be03be73b273bfe01fe1170b030f8fab19ab1faf18a718a71faf10ae1fa7902f802b8fea0fea31f141f001f001f001f0019001f004f804f800f000f000f000f001f001f000714,中距離直線
80018003ffffffffffffc7e3e7e7e7eff7fe7ff80ff007e007e007f003f00100007c003cc0ffc0ffc0ff001e001c001ff0ffe0ff001f800fc007c003c003000018e03ce07fe07fe07fe04ee00ee01fe0ffe1ffe01ee00ee00ee00ee00ee00600ff3fff3fff3fbe3300000000ff3fffffff3fff21ff01ff1ff80ff80fffff0000,内弁慶
00001e06c03fff3fff1f3e06803f9e3f00009e3f803f9f39bf39bf31bf3f9f3f0000080c180ef80ff80ffc3f9e3f9e33f663f361f361e730ee387e3c3c1e30070002fc7ffcff9c739873f07fe01ff83cfc7ffc7f0030f033f837f837f83f183c000070e070e070e070e0706078607860f063f073f071f07800380038003c001c,詰め寄り
00103fff7ef83cfc1cfe1efe3fff1e001eff3e8f7e873e871cc718ff18cf9881000001c380ffc1dfc1df80ff81ff809f879fc797c7f783f781e701c701f707f70000ffe0ffe107600760ffe1ffe07f007fe077e077e0ffe07fe037e0ffe1ff6100001fffff3ffe31fe31ff3fffffe001ff3fff3ff83df83dfe1ffb1e61f86020,積極策
4000e000e000e000e000e001e01fe01fe000e000e000e000e000f001ff3fff3f0000fe1f0e1cfe1ffe1f0e1cfe1fe000fe063e063c0efe3ffe3f1c061e0606060000fc3ffe1f3e003e00fe0f0000fe1fcc1dcc1dfc19f818f818f83bde7b062300008c7ffcff80778073847bfc7fe8ff00008830d835d835dc35ecb46ef464f4,上昇気流
8000c3ffe3ff000f000fc0ffc0f1cfffcfe1ceffccffccffee00ff00ffff01fc0000c0ff01ffc0ffc0ffc0ffc0ff80ff00ffe0ff00c0c0d8c09dc03c41fc00f00000ff011f007f00ff00ff00ff007f001f10ff0103006300ff00ff00cf010000000000000000000000000000000000c000e000c0000000000000000000000000,道悪
ce00df00cfe0c6e0f6e2ff62ff62ff23ee21ce20df01cf016701340334032402060006fc7ffc7ffc7ffc700060007000703030f038f01ce01cc01ec00e800e8000c10ee18fe78fef0f2f04ed062d07e503e503e701e701a701a781ff83ff03710006030603000300030003000700178017800700030007000700030003000300,秋ウマ娘
1800fc03ff03ffc3ffc3f8c1fcc1ffcf3fcff800e00048007c00fc00f00300011c001c001cf0fff1ffc1ff01c001c001c0c0e080f080700078003c003c000000001800187f7c7f7c7f7c7078386818281d381f380f380fb80ef81ef80ce800800cc07f007f007f007f007f007b007f007f003f003f003f003b003f00770003c0,冬ウマ娘
e000ff1ff080f907fb0ffb0ffb0f1b0efb0f1b0cfb8ff38703800380ff1f0000020fc31fff30ef38ef38e730ff1fbf1fff1ffe1fff1ff71ff61fe617c603040000000000000000000000fe3dfe7ffe7ffe7ffe3c000000000000000000000000f000f87f3c00fc1ff81f0000fc1ff83fb833f833f031f071f8f33cf71c640040,直線一気
4000ff0fff0f60006000fb0f1b0efb0f1b0cfb0f1b0cfb0ff3870380ff8fff1f0004831fc33fef31ef31ef3fef11ff1f1f1eff1ffe1ffe1fff1ff71fe6172607000000000000000000000000fe7ffe7ffe7ffe7f0000000000000000000000000000f87ffc3f7c007c00fc1f0000fc3f983f9833f833f031f031f0773cf70c64,直線一気
1cfc3ff83efc1cfe18f8fcff7c001c001cdf3c873e871f8f18ff18ef18c798c301f700f780c781cf80ff83ff809f839fc79fe79fc7f707f707c703c701f707f7ff81ffc107600720ff61ffe07f00ff00ffe067e077e0ffe037e037e0ffe1ffe13fffff3ffe31fc30fc11fffff801f801ff3fff3fe031fc3ffe1f731c60786030,積極策
180018b818f87ffcfffcfffc99bc99989998ffbcff9cfb9c199c189c18bc188c8000e729e73be03be07fe13fe73fe63fc63cc739c73be07ae03ae03be73b277b0000fe11fe3170f070f0faf10af1faf10a71faf10af19af102f802b8fea1fea304001f001f001f001f001f001f001f005e801f001f000f000f001f001f00060c,中距離直線
3240fe61ff73ff31330033c0ffe1ffe3ff614c704c604c424442c643c743c3433efc7efc00c000c000ecff6cffec306c306c30ec302c30ec300c381c3cfc1cfc0fe00ff1803780370ff70c170fff0ccf0ccf07ff00ff87ef80fb80fb0ffa1fd2070b07090700070007000700030013801380030003000300030007000709000b,先行直線
f03cff3c3f30372032b0f2b0f2fcf2fcd2fc82d4429a469a47dc47dc624c6048200030e038e378e379073903190319039983d983e9c3e9c72ce7e867e073e0210000c31fc71fc71f07000300c33fc33fc33f0306070207030e038e018c018001008000fe04fe25fe6dc02dc03de03f603f6030603830183018381c1c0c1c080c,巧みなステップ
0870187318f79cff9eff9fff9c77187718f718773c777e073e0703ff00ff000080ff80ff83e387f187ff87ff87e183f981f9811980f980f983ff83ff81ff80017f00ff01f001e301cf01cfc0c3e0c7e1c761c770e7e0e7e1efe1ffe1ff01400000000706ff0fff1fff3fc77fc771fee17ee07ee0387038781c7c0f3f0f1e0000,地固め
7ec0fec306c30642fec3fec362c0f240fa41fa41f2c1a241b2c5b3e79b671a03ffc0ffc0e0c0c0c07fc07fc07fc01fc01fc07cc01fc0fec0ffc0ffc0fcf8f8fc011801180118011c017f0fff1fcc1fcc0fcc01ce01c601c601c61ff73ff33f73004080e1c0e1c2e1c6e1cee1ce61ce65ce67cc67807780710070007000300030,尻尾上がり
0070187318771cff1eff9eff9c77187718f718f738777c073e070fc700ff00f8000080ff83e387e187e387ff87f187f187f9813980f981f983fb830781ff81ff0000ff01fb01e001e001ffc1e1e1c3e1c761e771f771f7f1f7e1f8e1ff81ff0100000106ff0fff0fff3fcf7fc771c7e17ee07ee038f038703c781f3f0f1f0002,地固め
ffffffff80018001f3fff3f0f3ff73e07360f33f3300f33f03000700ef7fffffc0e1c0f380f300720078c0ffc0ff00fe00f800f080f3c0f3c0f1c0f1c071c3717fe07ee07ee07fe07fe0ffe1f0e1ffe1ffe07be07fe078e07f60702070207820e73fff3fff33e713c31fe1ffff3f070e070eff3fff3fff07f80ff8ff000f0006,直滑降
181818bcfffcffe4fffc99fc999c99909998fffcfffc9b9c199c18bc18bc188c8708e729e079e07fe03fe73fe77fe63f863ce739e77be03ae03ae07be73900083000fe11fef178f070b0fab18af1faf18a719af19a79faf9f2b802a8fea1fe2106001f001f001f001f001f001f001f801e001f001f000f000f001f0017000600,中距離直線
000cfffffffff0fff0fff0fffcfffffffffffff03cf03cf03cf038f000f000f00000ff03ff0fff07000000000000ff03ff03f003f003f003f803fc03f0010000fcc7ffff00fe00fe007e803fe0fffcfffffffc0f80078007800f80ff80ff8007f33fffff07000000000000000000ff3fff3f003e003e003e003fff3fff3f003e,布石
181818bc7ffcffe4fffc99bc99989990999cffbcff9c999c189c18bc18bc1880c728c729c079c07fe03fe73fe77fe63f863ce739e77be03ae03ae73be73900083000fe9378f0f8f0f8b1fab19af19af19a718af1faf9faf9fab902a0fea302000e0c1f001f001f001f001f001f005f801e001f001f000f001f001f0017000200,中距離直線
00018001fffffffffff3c7e187e1e7e7f7ef7ffe7ffc07e007e007e007f007f00000007c003ec0ffc0ffc0ff001c003cc0fff0ff003f001f000f800fc003c00100000ce03ee07fe07fe07fe01ee01ee07fe0ffe11fe00fe00ee00ee00ee00e004000ff3fff0fff0fbe3f00000000ff3fffffff3fff21ff01ff1ffc0ff807ffff,内弁慶
0800fc01ff01ffe1ffe1fce0f860ff639f633000700060007c007c00f801c0000000060006fc7ffc7ffc7f0060007000307038f038f038e01ce00ec00e800000000100e11fef9f6f8f6f0eed062d062507e783e781e701e701bf01ff037d01200000030007000700070007000700070013801380030003000300070007060306,冬ウマ娘
0030fcfffcffe0ffc0ffc0fff0f3fcfffffffcc3f0c0f0c0f0c0f0c0f0c000c00000ff03ff0fff07030003000700ff03ff03e703c303c303e303f303f30303000000fffffcff00ff00ffc03ff03ffcfffcfffc0fc0078007800f80ff80ff80070000ffffff3f0000000000000000ff0fff3f003e003e003e003fff3fff3f803f,布石
040004108410df11df11df114611669166d366d2077207720d360d300c10040000008001800300e300e198e0bc09be0d3eed1ce600c6000700e380e380e18000000008c018c019c019404140414061646164714031c039c039c019c00980000000000100030001008844dc6edcee50a858ac5cac5cae54aadfefddff895c0000,オペレーション・Cacao
0480e4e3fee37ec27ec2fee32422fee3fee3bfe3a6c726c724c324e3f4c67480200039b87ffc6dfc4dfc4ffcffbc7b98339833bcfbbcfd9c799c33bc31bc208c00028f8f8fcf81cf81ff87ff8fff89ff09c70fcf0fcf81c781c781cf9fcf9fc80000070007000700070007000300070017801380070007000700070007060706,根幹距離
8cc1bcc1bcc1bec1f6c1e6c1e7c1ffc1fec3b8e7b8e79cc78cc18ec186c182c10cd83ed83fcc7fccfde0e5f8f71877dc73cc3e8cfe0cfecc384c304c300c300c1fff1cef1cce1fee0cff0f0000830fff0fff0f830eff1f200e670eff06fd06b8030003000106030603000300030013801380030003000300030607060709030f,外枠得意
00007f007f007f0060006000607e60fe60fe6000600060007f007f003f000000400040004000fc01fc03fc03fcf3fcf160f06000600070003000380038003800009ee09fe01fe086408640de431e479f479b40924098c098e098e09c608e008e1f103f003f003f003f007f000e003f803f803f0033003f003f003f003f003f10,コーナー巧者
01f873f87218f818f818fbf823f86018f8f8faf8321823187318f9f9f9f900080700070f871fc63fc73ee7366766676227636723e733e639c739c71d070c0200f721f721e721c721ef21ff31f631f6b3f7e3f7e3f723f703ff01ff01d70100000c7f0c7f0c700c300c380c1c0c1cccffccff0e1c0e1c061c060e060f020e0000,注目の踊り子
